Unit_ID,Cycle,Life_Cycles,Vibration_mm_s,Temperature_C,Current_A,RPM,Bearing_Noise_dB,Load_Factor,RUL,RUL_clipped,Risk_Level
23,137,174,5.22,62.89,14.66,1408.55,65.04,1.054,37,37,Medium
23,138,174,5.38,61.31,15.39,1414.91,66.04,1.054,36,36,Medium
23,139,174,5.57,62.76,14.99,1413.48,65.84,1.054,35,35,Medium
23,140,174,5.59,63.1,15.41,1398.89,66.05,1.054,34,34,Medium
23,141,174,5.67,63.03,15.8,1404.39,66.73,1.054,33,33,Medium
23,142,174,5.44,65.41,15.75,1407.63,66.21,1.054,32,32,Medium
23,143,174,5.49,63.45,15.79,1411.23,66.87,1.054,31,31,Medium
23,144,174,5.72,64.16,15.59,1398.9,67.51,1.054,30,30,Medium
23,145,174,5.64,64.95,15.41,1397.33,67.76,1.054,29,29,Medium
23,146,174,5.58,65.35,15.91,1404.63,67.42,1.054,28,28,Medium
23,147,174,5.92,66.01,15.94,1400.99,67.59,1.054,27,27,Medium
23,148,174,5.84,65.94,15.68,1389.63,68.05,1.054,26,26,Medium
23,149,174,6.02,66.42,15.97,1389.7,68.69,1.054,25,25,Medium
23,150,174,5.93,67.56,16.29,1406.16,68.42,1.054,24,24,Medium
23,151,174,6.32,69.21,15.98,1384.29,69.27,1.054,23,23,Medium
23,152,174,6.43,68.12,16.16,1393.44,68.41,1.054,22,22,Medium
23,153,174,6.35,67.31,15.99,1382.28,69.17,1.054,21,21,Medium
23,154,174,6.6,68.95,16.6,1393.24,68.67,1.054,20,20,Medium
23,155,174,6.73,68.15,16.18,1392.64,69.39,1.054,19,19,Medium
23,156,174,6.7,69.5,16.44,1394.49,68.23,1.054,18,18,Medium
23,157,174,6.6,69.51,16.41,1368.45,69.98,1.054,17,17,Medium
23,158,174,6.88,70.08,16.71,1374.23,69.45,1.054,16,16,Medium
23,159,174,7.13,69.91,16.49,1375.19,70.55,1.054,15,15,High
23,160,174,7.19,71.68,16.22,1380.62,70.62,1.054,14,14,High
23,161,174,7.02,70.72,17.11,1382.89,71.18,1.054,13,13,High
23,162,174,7.29,71.46,16.79,1365.38,70.97,1.054,12,12,High
23,163,174,7.39,71.09,16.91,1370.91,71.68,1.054,11,11,High
23,164,174,7.35,71.07,16.64,1364.94,71.91,1.054,10,10,High
23,165,174,7.57,72.19,16.99,1369.86,71.8,1.054,9,9,High
23,166,174,7.61,70.95,17.43,1367.81,71.85,1.054,8,8,High
23,167,174,7.72,73.59,16.67,1362.94,72.12,1.054,7,7,High
23,168,174,7.91,74.01,16.99,1365.93,71.99,1.054,6,6,High
23,169,174,7.68,73.62,16.85,1367.77,72.35,1.054,5,5,High
23,170,174,7.97,73.72,17.12,1371.79,72.91,1.054,4,4,High
23,171,174,7.94,74.5,17.83,1364.79,72.91,1.054,3,3,High
23,172,174,7.79,75.89,17.11,1362.06,74.5,1.054,2,2,High
23,173,174,8.47,77.44,17.93,1348.9,74.08,1.054,1,1,High
23,174,174,8.44,76.65,17.83,1335.11,73.86,1.054,0,0,High
24,1,210,1.79,45.75,12.23,1487.63,55.0,1.118,209,130,Low
24,2,210,1.55,44.22,12.4,1485.9,54.73,1.118,208,130,Low
24,3,210,1.71,44.45,12.2,1485.83,55.48,1.118,207,130,Low
24,4,210,1.35,43.97,12.0,1481.56,55.46,1.118,206,130,Low
24,5,210,1.49,42.72,11.77,1480.58,53.84,1.118,205,130,Low
24,6,210,1.47,46.99,11.98,1475.59,55.41,1.118,204,130,Low
24,7,210,1.37,44.74,12.01,1468.24,55.36,1.118,203,130,Low
24,8,210,1.5,45.01,11.89,1484.16,54.93,1.118,202,130,Low
24,9,210,1.36,45.24,12.03,1473.35,54.8,1.118,201,130,Low
24,10,210,1.69,44.23,12.02,1480.53,54.34,1.118,200,130,Low
24,11,210,1.33,45.49,12.0,1476.44,54.75,1.118,199,130,Low
24,12,210,1.4,46.86,11.99,1474.62,54.62,1.118,198,130,Low
24,13,210,1.55,44.0,11.8,1477.66,54.29,1.118,197,130,Low
24,14,210,1.44,45.79,11.98,1478.56,54.89,1.118,196,130,Low
24,15,210,1.68,44.18,11.73,1476.15,54.28,1.118,195,130,Low
24,16,210,1.61,45.7,11.84,1480.84,55.25,1.118,194,130,Low
24,17,210,1.51,43.69,12.4,1475.01,54.31,1.118,193,130,Low
24,18,210,1.16,46.33,12.02,1476.75,55.38,1.118,192,130,Low
24,19,210,1.38,45.55,12.13,1476.68,54.62,1.118,191,130,Low
24,20,210,1.43,44.55,12.31,1487.15,55.5,1.118,190,130,Low
24,21,210,1.38,45.03,11.77,1478.8,55.14,1.118,189,130,Low
24,22,210,1.66,45.78,12.16,1477.46,56.19,1.118,188,130,Low
24,23,210,1.47,45.33,12.07,1475.41,55.35,1.118,187,130,Low
24,24,210,1.59,44.39,12.18,1488.89,55.34,1.118,186,130,Low
24,25,210,1.47,46.64,12.22,1484.42,55.49,1.118,185,130,Low
24,26,210,1.53,44.23,11.92,1477.25,55.07,1.118,184,130,Low
24,27,210,1.54,45.68,12.07,1473.65,54.7,1.118,183,130,Low
24,28,210,1.55,44.37,11.66,1473.76,54.76,1.118,182,130,Low
24,29,210,1.79,44.52,11.99,1479.29,55.49,1.118,181,130,Low
24,30,210,1.61,45.66,12.03,1480.58,54.66,1.118,180,130,Low
24,31,210,1.8,45.83,11.85,1478.88,55.21,1.118,179,130,Low
24,32,210,1.57,45.11,11.98,1469.84,53.72,1.118,178,130,Low
24,33,210,1.48,45.93,12.04,1483.5,54.0,1.118,177,130,Low
24,34,210,1.55,45.9,11.83,1474.18,54.92,1.118,176,130,Low
24,35,210,1.55,45.33,11.76,1468.57,55.28,1.118,175,130,Low
24,36,210,1.5,45.12,12.48,1475.22,54.83,1.118,174,130,Low
24,37,210,1.4,45.92,12.0,1462.84,54.77,1.118,173,130,Low
24,38,210,1.63,44.53,12.58,1484.39,55.06,1.118,172,130,Low
24,39,210,1.61,45.5,11.96,1487.65,55.59,1.118,171,130,Low
24,40,210,1.45,46.68,11.91,1478.97,55.51,1.118,170,130,Low
24,41,210,1.75,44.8,11.98,1472.4,55.1,1.118,169,130,Low
24,42,210,1.75,43.98,11.95,1473.7,55.3,1.118,168,130,Low
24,43,210,1.43,46.4,12.18,1477.39,56.38,1.118,167,130,Low
24,44,210,1.97,45.63,11.97,1471.09,54.05,1.118,166,130,Low
24,45,210,1.66,46.33,11.88,1477.23,55.82,1.118,165,130,Low
24,46,210,1.52,45.25,12.15,1475.16,55.71,1.118,164,130,Low
24,47,210,1.8,46.02,11.68,1480.24,55.17,1.118,163,130,Low
24,48,210,1.53,45.39,11.84,1477.14,54.85,1.118,162,130,Low
24,49,210,1.77,47.14,12.19,1479.97,56.35,1.118,161,130,Low
24,50,210,1.88,45.07,12.21,1479.21,55.96,1.118,160,130,Low
24,51,210,1.69,45.22,12.39,1467.49,54.55,1.118,159,130,Low
24,52,210,1.6,45.59,12.21,1476.94,55.95,1.118,158,130,Low
24,53,210,1.89,46.9,11.97,1476.55,55.58,1.118,157,130,Low
24,54,210,1.59,46.72,12.07,1466.49,55.86,1.118,156,130,Low
24,55,210,1.81,46.48,12.5,1470.5,55.4,1.118,155,130,Low
24,56,210,1.68,47.47,12.19,1473.82,55.42,1.118,154,130,Low
24,57,210,1.88,45.96,12.11,1487.46,55.8,1.118,153,130,Low
24,58,210,1.82,45.99,11.94,1474.63,55.84,1.118,152,130,Low
24,59,210,1.95,46.43,12.51,1465.61,55.88,1.118,151,130,Low
24,60,210,2.13,45.83,12.6,1476.44,55.86,1.118,150,130,Low
24,61,210,1.94,45.51,12.49,1478.54,56.39,1.118,149,130,Low
24,62,210,1.92,47.02,11.9,1472.28,56.56,1.118,148,130,Low
24,63,210,1.93,46.21,12.23,1474.41,55.58,1.118,147,130,Low
24,64,210,1.88,46.66,12.28,1479.03,54.96,1.118,146,130,Low
24,65,210,1.83,47.91,12.34,1475.12,56.19,1.118,145,130,Low
24,66,210,1.74,47.01,12.36,1472.2,56.19,1.118,144,130,Low
24,67,210,1.83,48.3,11.92,1460.92,56.18,1.118,143,130,Low
24,68,210,1.79,48.21,12.1,1476.98,55.38,1.118,142,130,Low
24,69,210,1.86,48.09,12.71,1463.74,55.2,1.118,141,130,Low
24,70,210,2.13,46.78,12.46,1473.55,56.81,1.118,140,130,Low
24,71,210,2.01,47.58,12.22,1462.53,55.65,1.118,139,130,Low
24,72,210,1.99,47.96,12.08,1464.51,56.47,1.118,138,130,Low
24,73,210,2.02,47.95,12.36,1473.33,55.85,1.118,137,130,Low
24,74,210,1.81,49.11,12.23,1467.11,57.33,1.118,136,130,Low
24,75,210,2.26,48.53,12.4,1465.17,56.59,1.118,135,130,Low
24,76,210,2.08,47.88,12.79,1468.8,56.08,1.118,134,130,Low
24,77,210,2.02,47.28,12.28,1466.34,57.44,1.118,133,130,Low
24,78,210,2.24,48.5,12.36,1461.83,57.0,1.118,132,130,Low
24,79,210,2.18,47.55,12.42,1465.04,57.14,1.118,131,130,Low
24,80,210,2.05,47.8,12.04,1466.23,57.01,1.118,130,130,Low
24,81,210,2.12,46.72,12.55,1465.57,57.66,1.118,129,129,Low
24,82,210,2.17,49.35,12.52,1463.59,56.73,1.118,128,128,Low
24,83,210,2.24,48.29,12.48,1461.49,57.09,1.118,127,127,Low
24,84,210,2.26,48.31,12.53,1463.91,56.47,1.118,126,126,Low
24,85,210,2.27,49.05,12.91,1463.99,56.6,1.118,125,125,Low
24,86,210,2.15,48.97,12.57,1466.6,56.98,1.118,124,124,Low
24,87,210,2.2,48.12,12.2,1469.18,57.24,1.118,123,123,Low
24,88,210,2.27,49.31,12.65,1457.42,57.3,1.118,122,122,Low
24,89,210,2.3,49.77,12.58,1463.54,57.85,1.118,121,121,Low
24,90,210,2.43,48.32,12.62,1459.36,57.61,1.118,120,120,Low
24,91,210,2.37,49.27,12.77,1466.32,56.58,1.118,119,119,Low
24,92,210,2.49,50.53,12.96,1470.07,57.17,1.118,118,118,Low
24,93,210,2.53,49.56,12.75,1477.42,57.01,1.118,117,117,Low
24,94,210,2.6,48.24,12.68,1457.57,58.02,1.118,116,116,Low
24,95,210,2.63,49.51,12.82,1456.24,58.14,1.118,115,115,Low
24,96,210,2.6,49.08,13.02,1454.67,58.52,1.118,114,114,Low
24,97,210,2.57,48.99,12.91,1465.68,58.31,1.118,113,113,Low
24,98,210,2.62,49.14,12.77,1469.8,58.06,1.118,112,112,Low
24,99,210,2.71,50.05,13.2,1454.8,58.06,1.118,111,111,Low
24,100,210,2.74,51.33,13.0,1467.53,58.37,1.118,110,110,Low
24,101,210,2.71,50.03,12.93,1452.19,58.42,1.118,109,109,Low
24,102,210,2.67,50.7,12.89,1458.48,59.73,1.118,108,108,Low
24,103,210,2.72,51.14,13.16,1449.97,58.7,1.118,107,107,Low
24,104,210,2.58,51.62,12.95,1453.8,58.1,1.118,106,106,Low
24,105,210,2.58,50.88,13.01,1464.29,58.72,1.118,105,105,Low
24,106,210,2.67,52.05,13.04,1458.53,58.9,1.118,104,104,Low
24,107,210,2.78,49.83,12.81,1452.11,59.25,1.118,103,103,Low
24,108,210,2.94,51.94,12.79,1444.83,58.88,1.118,102,102,Low
24,109,210,2.72,52.24,13.22,1460.48,59.08,1.118,101,101,Low
24,110,210,2.92,51.49,13.0,1463.36,58.27,1.118,100,100,Low
24,111,210,3.01,51.09,12.85,1461.73,58.07,1.118,99,99,Low
24,112,210,2.92,52.39,13.68,1451.8,58.28,1.118,98,98,Low
24,113,210,3.02,52.48,13.16,1448.21,59.9,1.118,97,97,Low
24,114,210,3.2,52.1,13.53,1450.59,58.16,1.118,96,96,Low
24,115,210,3.2,51.48,12.87,1452.72,59.77,1.118,95,95,Low
24,116,210,3.18,53.16,13.53,1453.86,59.67,1.118,94,94,Low
24,117,210,3.25,51.51,13.28,1456.26,60.78,1.118,93,93,Low
24,118,210,3.39,52.89,13.24,1446.45,60.11,1.118,92,92,Low
24,119,210,3.22,53.15,13.95,1452.31,60.71,1.118,91,91,Low
24,120,210,2.99,53.47,13.73,1448.81,59.73,1.118,90,90,Low
24,121,210,3.46,52.68,13.47,1449.17,59.87,1.118,89,89,Low
24,122,210,3.31,52.87,13.93,1439.14,60.03,1.118,88,88,Low
24,123,210,3.33,53.54,13.71,1437.68,60.97,1.118,87,87,Low
24,124,210,3.33,54.0,14.08,1446.2,61.63,1.118,86,86,Low
24,125,210,3.43,54.37,13.03,1439.75,61.33,1.118,85,85,Low
24,126,210,3.59,54.7,13.76,1442.05,60.08,1.118,84,84,Low
24,127,210,3.63,53.36,13.76,1447.19,60.43,1.118,83,83,Low
24,128,210,3.56,55.1,13.55,1440.31,60.05,1.118,82,82,Low
24,129,210,3.75,55.27,13.93,1436.0,61.5,1.118,81,81,Low
24,130,210,3.78,55.04,13.48,1440.25,60.62,1.118,80,80,Low
24,131,210,3.57,55.91,13.89,1439.6,61.43,1.118,79,79,Low
24,132,210,3.64,54.21,14.09,1432.63,61.55,1.118,78,78,Low
24,133,210,3.81,55.81,14.02,1436.91,60.6,1.118,77,77,Low
24,134,210,3.69,56.25,13.47,1437.05,61.93,1.118,76,76,Low
24,135,210,3.76,54.78,13.77,1428.3,62.16,1.118,75,75,Low
24,136,210,4.0,55.73,13.99,1434.68,61.82,1.118,74,74,Low
24,137,210,4.14,57.13,14.14,1438.88,61.73,1.118,73,73,Low
24,138,210,4.14,56.95,13.9,1434.1,62.52,1.118,72,72,Low
24,139,210,4.05,56.16,14.89,1431.73,61.57,1.118,71,71,Low
24,140,210,3.96,58.12,14.48,1430.11,63.06,1.118,70,70,Low
24,141,210,4.29,56.05,14.35,1437.83,62.51,1.118,69,69,Low
24,142,210,4.29,58.4,14.7,1432.51,63.04,1.118,68,68,Low
24,143,210,4.35,56.74,14.61,1432.4,61.75,1.118,67,67,Low
24,144,210,4.47,57.77,14.4,1431.79,62.98,1.118,66,66,Low
24,145,210,4.56,58.74,14.75,1419.84,62.85,1.118,65,65,Low
24,146,210,4.31,58.72,14.4,1423.44,63.27,1.118,64,64,Low
24,147,210,4.52,57.49,14.3,1418.77,62.98,1.118,63,63,Low
24,148,210,4.68,60.41,14.4,1418.1,64.04,1.118,62,62,Low
24,149,210,4.63,59.87,14.77,1432.63,63.62,1.118,61,61,Low
24,150,210,4.57,59.15,14.53,1420.95,64.29,1.118,60,60,Low
24,151,210,4.65,60.79,14.81,1420.29,63.59,1.118,59,59,Low
24,152,210,4.63,60.36,15.47,1423.53,64.09,1.118,58,58,Low
24,153,210,4.86,61.36,14.81,1417.97,63.32,1.118,57,57,Low
24,154,210,4.67,60.74,14.83,1408.79,63.87,1.118,56,56,Low
24,155,210,4.97,60.26,14.61,1423.67,64.55,1.118,55,55,Low
24,156,210,5.0,60.75,14.81,1409.7,64.74,1.118,54,54,Low
24,157,210,4.96,62.06,15.17,1415.95,65.12,1.118,53,53,Low
24,158,210,5.14,60.77,14.86,1417.4,65.2,1.118,52,52,Low
24,159,210,5.18,61.97,15.17,1416.51,65.4,1.118,51,51,Low
24,160,210,5.04,62.27,15.28,1414.69,65.77,1.118,50,50,Low
24,161,210,5.37,62.73,15.33,1414.17,65.71,1.118,49,49,Low
24,162,210,5.01,62.1,15.57,1409.62,65.75,1.118,48,48,Low
24,163,210,5.45,63.3,15.3,1406.86,65.67,1.118,47,47,Low
24,164,210,5.47,62.14,15.23,1410.93,66.19,1.118,46,46,Low
24,165,210,5.54,63.14,15.3,1397.26,66.05,1.118,45,45,Low
24,166,210,5.72,64.35,15.03,1406.3,65.93,1.118,44,44,Low
24,167,210,5.66,63.7,15.43,1407.48,67.1,1.118,43,43,Low
24,168,210,5.46,64.21,15.75,1414.48,65.87,1.118,42,42,Low
24,169,210,5.83,64.76,15.68,1401.36,66.52,1.118,41,41,Low
24,170,210,5.75,65.82,15.53,1388.65,67.21,1.118,40,40,Medium
24,171,210,5.83,64.15,15.88,1395.01,67.58,1.118,39,39,Medium
24,172,210,5.84,66.15,15.49,1398.72,67.04,1.118,38,38,Medium
24,173,210,5.98,65.12,15.89,1392.3,66.93,1.118,37,37,Medium
24,174,210,5.82,65.93,15.89,1390.76,68.75,1.118,36,36,Medium
24,175,210,6.13,65.94,15.69,1395.26,68.78,1.118,35,35,Medium
24,176,210,6.03,66.48,16.1,1393.92,67.88,1.118,34,34,Medium
24,177,210,6.21,67.03,15.56,1399.45,68.8,1.118,33,33,Medium
24,178,210,6.32,67.54,15.96,1395.13,67.87,1.118,32,32,Medium
24,179,210,6.58,66.8,15.83,1384.86,68.13,1.118,31,31,Medium
24,180,210,6.45,67.67,16.0,1389.97,68.45,1.118,30,30,Medium
24,181,210,6.36,67.07,16.02,1387.38,68.69,1.118,29,29,Medium
24,182,210,6.49,68.03,16.51,1395.83,68.59,1.118,28,28,Medium
24,183,210,6.49,67.09,16.9,1381.06,69.24,1.118,27,27,Medium
24,184,210,6.68,69.86,15.99,1386.28,69.33,1.118,26,26,Medium
24,185,210,6.87,69.07,16.27,1380.02,68.72,1.118,25,25,Medium
24,186,210,6.76,68.95,17.04,1374.59,70.87,1.118,24,24,Medium
24,187,210,6.97,70.02,16.89,1374.64,70.12,1.118,23,23,Medium
24,188,210,6.95,71.12,16.54,1379.42,70.51,1.118,22,22,Medium
24,189,210,7.05,69.38,16.99,1383.0,71.12,1.118,21,21,Medium
24,190,210,6.99,71.06,16.76,1373.87,71.33,1.118,20,20,Medium
24,191,210,7.3,71.82,16.77,1379.25,70.17,1.118,19,19,Medium
24,192,210,7.33,72.37,16.8,1370.71,72.26,1.118,18,18,Medium
24,193,210,7.18,72.52,16.82,1366.35,71.51,1.118,17,17,Medium
24,194,210,7.48,72.86,17.02,1364.98,71.98,1.118,16,16,Medium
24,195,210,7.39,71.36,17.21,1366.02,71.58,1.118,15,15,High
24,196,210,7.5,71.74,16.74,1365.97,71.37,1.118,14,14,High
24,197,210,7.8,74.12,17.51,1359.41,72.08,1.118,13,13,High
24,198,210,8.01,73.68,16.84,1366.76,71.87,1.118,12,12,High
24,199,210,7.95,74.38,17.25,1360.36,73.37,1.118,11,11,High
24,200,210,8.07,74.59,17.44,1365.29,73.05,1.118,10,10,High
24,201,210,8.03,74.02,17.53,1354.19,74.37,1.118,9,9,High
24,202,210,8.1,75.95,17.58,1352.15,73.81,1.118,8,8,High
24,203,210,8.39,76.3,17.82,1350.92,72.69,1.118,7,7,High
24,204,210,8.15,75.24,17.34,1364.85,73.05,1.118,6,6,High
24,205,210,8.32,76.34,17.69,1351.2,72.46,1.118,5,5,High
24,206,210,8.49,77.16,18.01,1363.34,74.78,1.118,4,4,High
24,207,210,8.65,76.67,18.0,1351.61,73.95,1.118,3,3,High
24,208,210,8.38,77.05,17.91,1334.81,74.53,1.118,2,2,High
24,209,210,8.73,77.72,18.47,1348.21,74.75,1.118,1,1,High
24,210,210,8.85,78.51,18.44,1337.03,75.48,1.118,0,0,High
25,1,152,1.28,45.38,12.01,1488.72,55.43,0.987,151,130,Low
25,2,152,1.66,44.62,11.72,1469.21,55.67,0.987,150,130,Low
25,3,152,1.63,45.2,12.05,1470.84,55.34,0.987,149,130,Low
25,4,152,1.41,44.67,12.22,1485.59,54.77,0.987,148,130,Low
25,5,152,1.46,44.22,12.46,1487.22,54.75,0.987,147,130,Low
25,6,152,1.43,44.42,12.04,1481.04,54.74,0.987,146,130,Low
25,7,152,1.76,45.87,12.04,1490.69,54.8,0.987,145,130,Low
25,8,152,1.43,45.79,11.83,1479.8,53.54,0.987,144,130,Low
25,9,152,1.49,44.05,12.2,1476.18,54.39,0.987,143,130,Low
25,10,152,1.47,46.01,12.19,1481.71,55.22,0.987,142,130,Low
25,11,152,1.49,44.02,12.11,1485.52,54.06,0.987,141,130,Low
25,12,152,1.49,46.86,11.62,1480.44,54.15,0.987,140,130,Low
25,13,152,1.43,44.77,11.82,1476.2,54.78,0.987,139,130,Low
25,14,152,1.35,46.01,11.9,1475.74,56.2,0.987,138,130,Low
25,15,152,1.7,44.73,12.41,1473.12,54.44,0.987,137,130,Low
25,16,152,1.51,45.44,11.88,1480.18,55.05,0.987,136,130,Low
25,17,152,1.37,44.73,12.67,1471.3,55.71,0.987,135,130,Low
25,18,152,1.31,46.1,12.12,1472.23,55.35,0.987,134,130,Low
25,19,152,1.4,45.18,11.8,1484.04,54.89,0.987,133,130,Low
25,20,152,1.6,45.45,11.66,1476.73,55.61,0.987,132,130,Low
25,21,152,1.51,45.7,11.99,1474.82,55.54,0.987,131,130,Low
25,22,152,1.57,44.67,12.23,1483.58,55.41,0.987,130,130,Low
25,23,152,1.6,44.58,12.23,1482.02,54.43,0.987,129,129,Low
25,24,152,1.56,46.7,12.19,1480.28,54.7,0.987,128,128,Low
25,25,152,1.76,45.02,12.39,1474.59,55.48,0.987,127,127,Low
25,26,152,1.66,45.27,12.57,1484.78,54.39,0.987,126,126,Low
25,27,152,1.8,44.74,11.84,1472.91,54.92,0.987,125,125,Low
25,28,152,1.59,42.89,11.84,1477.81,55.81,0.987,124,124,Low
25,29,152,1.7,45.41,12.3,1475.93,54.67,0.987,123,123,Low
25,30,152,1.72,44.74,11.86,1479.08,55.39,0.987,122,122,Low
25,31,152,1.73,45.49,12.09,1483.56,54.15,0.987,121,121,Low
25,32,152,1.7,45.82,11.97,1471.17,54.64,0.987,120,120,Low
25,33,152,1.47,46.62,12.05,1477.15,55.29,0.987,119,119,Low
25,34,152,1.6,46.99,11.96,1483.29,57.12,0.987,118,118,Low
25,35,152,1.72,47.1,12.36,1476.7,55.7,0.987,117,117,Low
25,36,152,1.59,46.99,12.33,1481.54,55.8,0.987,116,116,Low
25,37,152,1.5,45.99,12.28,1476.99,56.96,0.987,115,115,Low
25,38,152,1.62,47.96,11.64,1490.45,55.97,0.987,114,114,Low
25,39,152,1.65,45.8,12.28,1472.7,55.3,0.987,113,113,Low
25,40,152,1.6,47.03,12.04,1487.3,54.83,0.987,112,112,Low
25,41,152,1.7,46.07,12.27,1483.43,54.77,0.987,111,111,Low
25,42,152,1.87,45.65,12.37,1473.01,55.58,0.987,110,110,Low
25,43,152,1.71,45.68,12.24,1476.48,56.39,0.987,109,109,Low
25,44,152,1.81,46.05,12.48,1486.63,55.94,0.987,108,108,Low
25,45,152,1.62,47.72,12.12,1459.0,55.79,0.987,107,107,Low
25,46,152,1.69,48.5,12.56,1474.97,56.68,0.987,106,106,Low
25,47,152,1.81,46.79,12.28,1463.85,56.49,0.987,105,105,Low
25,48,152,1.96,46.58,12.42,1485.74,55.78,0.987,104,104,Low
25,49,152,2.16,47.4,12.18,1475.94,55.58,0.987,103,103,Low
25,50,152,1.79,46.0,12.0,1463.58,56.23,0.987,102,102,Low
25,51,152,1.9,48.45,12.52,1470.42,55.47,0.987,101,101,Low
25,52,152,1.9,48.13,12.46,1472.92,56.59,0.987,100,100,Low
25,53,152,1.86,47.34,12.55,1453.82,55.88,0.987,99,99,Low
25,54,152,1.84,48.3,12.42,1470.17,57.03,0.987,98,98,Low
25,55,152,2.19,48.13,12.61,1472.99,56.52,0.987,97,97,Low
25,56,152,2.24,48.71,12.49,1471.78,56.64,0.987,96,96,Low
25,57,152,1.89,47.94,12.1,1467.29,56.58,0.987,95,95,Low
25,58,152,2.22,47.12,12.53,1470.89,54.91,0.987,94,94,Low
25,59,152,2.16,47.31,12.15,1470.85,57.11,0.987,93,93,Low
25,60,152,2.02,48.9,13.01,1469.4,56.33,0.987,92,92,Low
25,61,152,2.04,47.85,12.43,1457.8,56.32,0.987,91,91,Low
25,62,152,2.43,48.39,12.45,1458.41,57.31,0.987,90,90,Low
25,63,152,2.14,47.54,12.9,1465.16,56.41,0.987,89,89,Low
25,64,152,2.27,48.53,12.39,1466.91,56.78,0.987,88,88,Low
25,65,152,2.49,47.56,12.65,1470.81,57.48,0.987,87,87,Low
25,66,152,2.36,48.25,12.28,1465.18,57.61,0.987,86,86,Low
25,67,152,2.58,48.71,12.66,1467.7,58.22,0.987,85,85,Low
25,68,152,2.19,49.07,13.23,1465.26,56.39,0.987,84,84,Low
25,69,152,2.47,48.38,12.97,1455.73,56.7,0.987,83,83,Low
25,70,152,2.68,50.49,12.95,1468.84,57.49,0.987,82,82,Low
25,71,152,2.48,48.51,12.63,1464.97,57.38,0.987,81,81,Low
25,72,152,2.27,49.01,12.97,1462.07,57.54,0.987,80,80,Low
25,73,152,2.42,49.71,12.68,1459.75,58.27,0.987,79,79,Low
25,74,152,2.6,49.56,12.47,1457.66,58.61,0.987,78,78,Low
25,75,152,2.57,49.1,13.26,1455.02,57.44,0.987,77,77,Low
25,76,152,2.64,50.47,12.49,1447.49,58.09,0.987,76,76,Low
25,77,152,2.83,49.28,12.85,1456.82,58.42,0.987,75,75,Low
25,78,152,2.72,50.59,13.17,1457.82,56.56,0.987,74,74,Low
25,79,152,2.75,48.27,12.91,1449.83,58.89,0.987,73,73,Low
25,80,152,2.72,50.73,13.11,1450.37,59.54,0.987,72,72,Low
25,81,152,2.87,50.84,12.95,1455.21,58.21,0.987,71,71,Low
25,82,152,2.93,51.71,13.31,1455.8,59.16,0.987,70,70,Low
25,83,152,2.85,50.67,12.81,1446.23,58.45,0.987,69,69,Low
25,84,152,2.75,51.73,13.54,1455.11,59.38,0.987,68,68,Low
25,85,152,3.13,52.01,13.5,1442.09,58.87,0.987,67,67,Low
25,86,152,2.92,51.11,13.45,1453.33,58.85,0.987,66,66,Low
25,87,152,3.26,52.07,13.28,1443.21,59.55,0.987,65,65,Low
25,88,152,2.85,52.5,13.51,1453.72,59.39,0.987,64,64,Low
25,89,152,3.26,52.56,12.89,1457.84,59.7,0.987,63,63,Low
25,90,152,3.38,53.13,13.53,1449.53,59.47,0.987,62,62,Low
25,91,152,3.34,54.1,13.89,1449.92,59.65,0.987,61,61,Low
25,92,152,3.32,53.44,13.67,1439.51,59.76,0.987,60,60,Low
25,93,152,3.54,54.31,13.33,1441.19,60.22,0.987,59,59,Low
25,94,152,3.38,52.81,13.74,1444.43,61.24,0.987,58,58,Low
25,95,152,3.66,54.39,13.65,1437.75,60.07,0.987,57,57,Low
25,96,152,3.53,55.25,13.6,1440.79,60.4,0.987,56,56,Low
25,97,152,3.56,56.31,14.05,1444.94,61.64,0.987,55,55,Low
25,98,152,3.79,55.47,14.04,1438.35,61.56,0.987,54,54,Low
25,99,152,3.63,54.23,14.05,1429.18,60.93,0.987,53,53,Low
25,100,152,3.76,56.53,13.65,1440.32,61.58,0.987,52,52,Low
25,101,152,3.89,56.44,13.85,1434.14,61.9,0.987,51,51,Low
25,102,152,3.88,55.97,14.23,1431.64,61.72,0.987,50,50,Low
25,103,152,4.05,56.09,14.23,1435.52,61.66,0.987,49,49,Low
25,104,152,3.97,55.67,14.5,1426.03,61.68,0.987,48,48,Low
25,105,152,4.26,57.27,13.5,1446.76,61.41,0.987,47,47,Low
25,106,152,4.07,58.18,14.41,1435.33,63.2,0.987,46,46,Low
25,107,152,4.23,57.76,14.1,1445.7,61.4,0.987,45,45,Low
25,108,152,4.1,57.81,14.39,1434.57,62.4,0.987,44,44,Low
25,109,152,4.43,57.66,14.54,1421.07,61.75,0.987,43,43,Low
25,110,152,4.28,58.01,14.64,1435.91,62.77,0.987,42,42,Low
25,111,152,4.4,59.32,14.58,1423.29,63.5,0.987,41,41,Low
25,112,152,4.51,59.09,14.78,1417.25,63.26,0.987,40,40,Medium
25,113,152,4.52,58.79,14.47,1433.98,62.83,0.987,39,39,Medium
25,114,152,4.52,59.8,14.27,1423.24,64.67,0.987,38,38,Medium
25,115,152,4.91,60.1,14.52,1418.38,63.95,0.987,37,37,Medium
25,116,152,4.86,61.3,14.83,1409.08,63.12,0.987,36,36,Medium
25,117,152,4.69,60.57,14.75,1415.7,64.09,0.987,35,35,Medium
